"GRCh38-NPPB"	"GRCh38"	"NPPB"	0.275038759689922	0.50944981100378	0.512587412587413	1.45740802121313	"GRCh38-NPPB"
"GRCh38-KIAA2013"	"GRCh38"	"KIAA2013"	0.0062015503875969	0.00797984040319194	0.0248251748251748	0.043752071594299	"GRCh38-KIAA2013"
"GRCh38-PLOD1"	"GRCh38"	"PLOD1"	0.0288372093023256	0.0243595128097438	0.101398601398601	0.264832615180643	"GRCh38-PLOD1"
"GRCh38-MFN2"	"GRCh38"	"MFN2"	0.0130232558139535	0.0159596808063839	0.0741258741258741	0.129267484255883	"GRCh38-MFN2"
"GRCh38-PDPN"	"GRCh38"	"PDPN"	0.00434108527131783	0.00419991600167997	0.0381118881118881	0.0328140536957242	"GRCh38-PDPN"
"GRCh38-CASP9"	"GRCh38"	"CASP9"	0.00310077519379845	0.00335993280134397	0.0227272727272727	0.0294995028173682	"GRCh38-CASP9"
"GRCh38-PLEKHM2"	"GRCh38"	"PLEKHM2"	0.00744186046511628	0.00881982360352793	0.0353146853146853	0.0672853828306264	"GRCh38-PLEKHM2"
"GRCh38-FBLIM1"	"GRCh38"	"FBLIM1"	0.00403100775193798	0.00755984880302394	0.0402097902097902	0.0473980775604906	"GRCh38-FBLIM1"
"GRCh38-SPEN"	"GRCh38"	"SPEN"	0.0027906976744186	0.00293994120117598	0.0241258741258741	0.0288365926416971	"GRCh38-SPEN"
"GRCh38-HSPB7"	"GRCh38"	"HSPB7"	0.325271317829457	0.305753884922302	1.13426573426573	1.62512429565794	"GRCh38-HSPB7"
"GRCh38-EPHA2"	"GRCh38"	"EPHA2"	0.00713178294573643	0.00881982360352793	0.0213286713286713	0.040437520715943	"GRCh38-EPHA2"
"GRCh38-SZRD1"	"GRCh38"	"SZRD1"	0.0229457364341085	0.0214195716085678	0.058041958041958	0.0745773947630096	"GRCh38-SZRD1"
"GRCh38-NECAP2"	"GRCh38"	"NECAP2"	0.00217054263565891	0.00167996640067199	0.0104895104895105	0.0361286045740802	"GRCh38-NECAP2"
"GRCh38-MFAP2"	"GRCh38"	"MFAP2"	0.00124031007751938	0.00923981520369593	0.0381118881118881	0.0938017898574743	"GRCh38-MFAP2"
"GRCh38-SDHB"	"GRCh38"	"SDHB"	0.0142635658914729	0.0193196136077278	0.0874125874125874	0.128273118992377	"GRCh38-SDHB"
"GRCh38-RCC2"	"GRCh38"	"RCC2"	0.00434108527131783	0.00587988240235195	0.0283216783216783	0.0205502154458071	"GRCh38-RCC2"
"GRCh38-ARHGEF10L"	"GRCh38"	"ARHGEF10L"	0.0062015503875969	0.00419991600167997	0.020979020979021	0.0341398740470666	"GRCh38-ARHGEF10L"
"GRCh38-ALDH4A1"	"GRCh38"	"ALDH4A1"	0.0108527131782946	0.0163796724065519	0.0625874125874126	0.0566788200198873	"GRCh38-ALDH4A1"
"GRCh38-UBR4"	"GRCh38"	"UBR4"	0.0142635658914729	0.0121797564048719	0.065034965034965	0.0911501491547895	"GRCh38-UBR4"
"GRCh38-AKR7A2"	"GRCh38"	"AKR7A2"	0.00837209302325581	0.0104997900041999	0.0311188811188811	0.0417633410672854	"GRCh38-AKR7A2"
"GRCh38-CAPZB"	"GRCh38"	"CAPZB"	0.0213953488372093	0.0193196136077278	0.0898601398601399	0.126284388465363	"GRCh38-CAPZB"
"GRCh38-MICOS10"	"GRCh38"	"MICOS10"	0.0793798449612403	0.0823183536329273	0.316083916083916	0.477295326483262	"GRCh38-MICOS10"
"GRCh38-MUL1"	"GRCh38"	"MUL1"	0.00806201550387597	0.0113397732045359	0.0202797202797203	0.0255220417633411	"GRCh38-MUL1"
