rownames	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	geneid	species
Ssus11-ENSSSCG00000017164.4	0	0.29	0.978	0.888	0	5	Ssus11-ENSSSCG00000017164	ENSSSCG00000017164	Suss11
GRCh38-HSP90AA1.5	0	-1.2	0.008	0.154	0	5	GRCh38-HSP90AA1	HSP90AA1	GRCh38
Ssus11-MYO1F.4	0	0.25	0.409	0.228	0	5	Ssus11-MYO1F	MYO1F	Suss11
Ssus11-ATP6.5	0	-1.23	1	0.998	0	5	Ssus11-ATP6	ATP6	Suss11
Ssus11-GABARAPL1.3	0	-0.31	0.106	0.29	0	5	Ssus11-GABARAPL1	GABARAPL1	Suss11
Ssus11-PKIA.4	0	-0.32	0.098	0.281	0	5	Ssus11-PKIA	PKIA	Suss11
Ssus11-ACP2	0	0.25	0.346	0.184	0	5	Ssus11-ACP2	ACP2	Suss11
Ssus11-ACOT13.4	0	-0.35	0.086	0.261	0	5	Ssus11-ACOT13	ACOT13	Suss11
Ssus11-AGRN.1	0	0.36	0.478	0.31	0	5	Ssus11-AGRN	AGRN	Suss11
Ssus11-ENSSSCG00000004207.2	0	-0.26	0.038	0.2	0	5	Ssus11-ENSSSCG00000004207	ENSSSCG00000004207	Suss11
Ssus11-PPP1R3C.4	0	-0.3	0.03	0.188	0	5	Ssus11-PPP1R3C	PPP1R3C	Suss11
Ssus11-HSPA8.5	0	-0.52	0.924	0.951	0	5	Ssus11-HSPA8	HSPA8	Suss11
Ssus11-NCKAP1L.1	0	0.29	0.341	0.184	0	5	Ssus11-NCKAP1L	NCKAP1L	Suss11
Ssus11-RGS19.3	0	0.33	0.466	0.29	0	5	Ssus11-RGS19	RGS19	Suss11
Ssus11-MLIP.4	0	-0.29	0.032	0.189	0	5	Ssus11-MLIP	MLIP	Suss11
Ssus11-TRIM47.3	0	0.33	0.495	0.314	0	5	Ssus11-TRIM47	TRIM47	Suss11
Ssus11-BGN.3	0	0.4	0.999	0.936	0	5	Ssus11-BGN	BGN	Suss11
Ssus11-CDH13.5	0	-0.39	0.101	0.276	0	5	Ssus11-CDH13	CDH13	Suss11
Ssus11-FGD2.1	0	0.29	0.314	0.164	0	5	Ssus11-FGD2	FGD2	Suss11
Ssus11-NMRK2.4	0	-0.26	0.005	0.146	0	5	Ssus11-NMRK2	NMRK2	Suss11
Ssus11-PPA1	0	0.31	0.327	0.178	0	5	Ssus11-PPA1	PPA1	Suss11
Ssus11-ZBTB22	0	0.27	0.374	0.211	0	5	Ssus11-ZBTB22	ZBTB22	Suss11
Ssus11-NDRG4.4	0	-0.33	0.047	0.209	0	5	Ssus11-NDRG4	NDRG4	Suss11
Ssus11-LAP3	0	0.39	0.517	0.359	0	5	Ssus11-LAP3	LAP3	Suss11
Ssus11-GOT1.5	0	-0.39	0.079	0.248	0	5	Ssus11-GOT1	GOT1	Suss11
Ssus11-CTSZ.3	0	0.36	0.787	0.675	0	5	Ssus11-CTSZ	CTSZ	Suss11
Ssus11-KLHL41.4	0	-0.27	0.02	0.169	0	5	Ssus11-KLHL41	KLHL41	Suss11
Ssus11-SEPTIN9.3	0	0.33	0.529	0.35	0	5	Ssus11-SEPTIN9	SEPTIN9	Suss11
Ssus11-SLMAP.4	0	-0.34	0.094	0.27	0	5	Ssus11-SLMAP	SLMAP	Suss11
Ssus11-NAGA.3	0	0.31	0.525	0.341	0	5	Ssus11-NAGA	NAGA	Suss11
Ssus11-DES.5	0	-1.23	0.732	0.801	0	5	Ssus11-DES	DES	Suss11
Ssus11-NDUFB2.4	0	-0.44	0.517	0.676	0	5	Ssus11-NDUFB2	NDUFB2	Suss11
Ssus11-ADAMTS1.4	0	-0.44	0.104	0.278	0	5	Ssus11-ADAMTS1	ADAMTS1	Suss11
Ssus11-SPTBN1.5	0	-0.4	0.37	0.552	0	5	Ssus11-SPTBN1	SPTBN1	Suss11
Ssus11-FHOD3.2	0	-0.27	0.046	0.207	0	5	Ssus11-FHOD3	FHOD3	Suss11
Ssus11-ENSSSCG00000016737.4	0	0.3	0.991	0.974	0	5	Ssus11-ENSSSCG00000016737	ENSSSCG00000016737	Suss11
GRCh38-TTN.5	0	-0.71	0.024	0.171	0	5	GRCh38-TTN	TTN	GRCh38
Ssus11-DYNC1H1.1	0	0.35	0.681	0.544	0	5	Ssus11-DYNC1H1	DYNC1H1	Suss11
Ssus11-CFL2.4	0	-0.35	0.137	0.315	0	5	Ssus11-CFL2	CFL2	Suss11
Ssus11-SLC41A1.4	0	-0.31	0.05	0.21	0	5	Ssus11-SLC41A1	SLC41A1	Suss11
Ssus11-ATP5PF.4	0	-0.43	0.805	0.881	0	5	Ssus11-ATP5PF	ATP5PF	Suss11
Ssus11-ENSSSCG00000013366.5	0	0.43	0.654	0.499	0	5	Ssus11-ENSSSCG00000013366	ENSSSCG00000013366	Suss11
Ssus11-ENSSSCG00000013436.5	0	-0.79	0.739	0.808	0	5	Ssus11-ENSSSCG00000013436	ENSSSCG00000013436	Suss11
Ssus11-ENSSSCG00000032591.2	0	0.37	0.507	0.338	0	5	Ssus11-ENSSSCG00000032591	ENSSSCG00000032591	Suss11
Ssus11-NPPB.4	0	-1.04	0.422	0.605	0	5	Ssus11-NPPB	NPPB	Suss11
Ssus11-PPIB.4	0	0.32	0.907	0.822	0	5	Ssus11-PPIB	PPIB	Suss11
Ssus11-UQCRFS1.5	0	-0.52	0.336	0.503	0	5	Ssus11-UQCRFS1	UQCRFS1	Suss11
Ssus11-RBPMS.4	0	-0.33	0.164	0.348	0	5	Ssus11-RBPMS	RBPMS	Suss11
GRCh38-NPPA.5	0	-1.22	0.042	0.193	0	5	GRCh38-NPPA	NPPA	GRCh38
Ssus11-UQCRC2.5	0	-0.37	0.141	0.318	0	5	Ssus11-UQCRC2	UQCRC2	Suss11
GRCh38-CRYAB.5	0	-1.38	0.026	0.171	0	5	GRCh38-CRYAB	CRYAB	GRCh38
Ssus11-CHORDC1.2	0	-0.32	0.08	0.244	0	5	Ssus11-CHORDC1	CHORDC1	Suss11
Ssus11-MPP1.3	0	0.31	0.493	0.319	0	5	Ssus11-MPP1	MPP1	Suss11
Ssus11-FBXO40.4	0	-0.28	0.025	0.17	0	5	Ssus11-FBXO40	FBXO40	Suss11
Ssus11-COX5A.5	0	-0.59	0.607	0.721	0	5	Ssus11-COX5A	COX5A	Suss11
Ssus11-LAPTM5.3	0	0.28	0.451	0.274	0	5	Ssus11-LAPTM5	LAPTM5	Suss11
Ssus11-AK1.5	0	-0.32	0.06	0.218	0	5	Ssus11-AK1	AK1	Suss11
Ssus11-CAMK2A.5	0	-0.31	0.027	0.171	0	5	Ssus11-CAMK2A	CAMK2A	Suss11
Ssus11-DBNL.3	0	0.29	0.466	0.293	0	5	Ssus11-DBNL	DBNL	Suss11
Ssus11-ACTB.4	0	0.49	0.47	0.299	0	5	Ssus11-ACTB	ACTB	Suss11
Ssus11-CD53.2	0	0.32	0.425	0.265	0	5	Ssus11-CD53	CD53	Suss11
Ssus11-COX17.4	0	-0.36	0.184	0.362	0	5	Ssus11-COX17	COX17	Suss11
Ssus11-ZFAND5.5	0	-0.36	0.25	0.434	0	5	Ssus11-ZFAND5	ZFAND5	Suss11
Ssus11-MSR1.2	0	0.27	0.321	0.174	0	5	Ssus11-MSR1	MSR1	Suss11
Ssus11-CCL19.1	0	0.34	0.314	0.169	0	5	Ssus11-CCL19	CCL19	Suss11
Ssus11-SLC8A1.4	0	-0.31	0.085	0.248	0	5	Ssus11-SLC8A1	SLC8A1	Suss11
Ssus11-HSPB1.4	0	-0.99	0.981	0.969	0	5	Ssus11-HSPB1	HSPB1	Suss11
Ssus11-HSP90AB1.2	0	-0.38	0.799	0.89	0	5	Ssus11-HSP90AB1	HSP90AB1	Suss11
Ssus11-MCRIP2.3	0	-0.34	0.093	0.255	0	5	Ssus11-MCRIP2	MCRIP2	Suss11
Ssus11-SLPI	0	0.38	0.294	0.158	0	5	Ssus11-SLPI	SLPI	Suss11
Ssus11-PTP4A3.5	0	-0.42	0.119	0.282	0	5	Ssus11-PTP4A3	PTP4A3	Suss11
GRCh38-HSPA8.5	0	-0.79	0.006	0.135	0	5	GRCh38-HSPA8	HSPA8	GRCh38
GRCh38-HSPB1.5	0	-1.51	0.061	0.213	0	5	GRCh38-HSPB1	HSPB1	GRCh38
Ssus11-ETFDH.3	0	-0.31	0.097	0.262	0	5	Ssus11-ETFDH	ETFDH	Suss11
Ssus11-RETREG1.3	0	-0.27	0.04	0.188	0	5	Ssus11-RETREG1	RETREG1	Suss11
Ssus11-ROMO1.2	0	-0.37	0.472	0.633	0	5	Ssus11-ROMO1	ROMO1	Suss11
Ssus11-HSPA5.2	0	-0.47	0.399	0.569	0	5	Ssus11-HSPA5	HSPA5	Suss11
Ssus11-AP2A2.2	0	0.32	0.608	0.44	0	5	Ssus11-AP2A2	AP2A2	Suss11
Ssus11-GSDMD.3	0	0.26	0.454	0.282	0	5	Ssus11-GSDMD	GSDMD	Suss11
Ssus11-ND1.5	0	-1.06	0.782	0.828	0	5	Ssus11-ND1	ND1	Suss11
Ssus11-ND2.4	0	-0.58	0.236	0.402	0	5	Ssus11-ND2	ND2	Suss11
Ssus11-HADHA.5	0	-0.45	0.434	0.588	0	5	Ssus11-HADHA	HADHA	Suss11
Ssus11-RPL5.1	0	-0.3	0.95	0.969	0	5	Ssus11-RPL5	RPL5	Suss11
GRCh38-RPL41.5	0	-1.25	0.063	0.215	0	5	GRCh38-RPL41	RPL41	GRCh38
Ssus11-IVNS1ABP.3	0	-0.37	0.171	0.341	0	5	Ssus11-IVNS1ABP	IVNS1ABP	Suss11
Ssus11-DNAJB1.3	0	-0.38	0.179	0.357	0	5	Ssus11-DNAJB1	DNAJB1	Suss11
GRCh38-MT-ND3.5	0	-1.1	0.038	0.18	0	5	GRCh38-MT-ND3	MT-ND3	GRCh38
Ssus11-ATP5F1A.4	0	-0.58	0.727	0.797	0	5	Ssus11-ATP5F1A	ATP5F1A	Suss11
Ssus11-ASPDH.5	0	-0.61	0.45	0.599	0	5	Ssus11-ASPDH	ASPDH	Suss11
Ssus11-OLFML3.2	0	0.34	0.699	0.54	0	5	Ssus11-OLFML3	OLFML3	Suss11
Ssus11-CAV3.5	0	-0.34	0.087	0.25	0	5	Ssus11-CAV3	CAV3	Suss11
Ssus11-GEM.3	0	-0.32	0.075	0.229	0	5	Ssus11-GEM	GEM	Suss11
Ssus11-GUSB.3	0	0.33	0.534	0.365	0	5	Ssus11-GUSB	GUSB	Suss11
GRCh38-ACTC1.5	0	-1.5	0.088	0.245	0	5	GRCh38-ACTC1	ACTC1	GRCh38
Ssus11-ASAH1.2	0	0.29	0.387	0.236	0	5	Ssus11-ASAH1	ASAH1	Suss11
Ssus11-DTX3	0	0.26	0.303	0.165	0	5	Ssus11-DTX3	DTX3	Suss11
Ssus11-NDUFS4.4	0	-0.39	0.261	0.431	0	5	Ssus11-NDUFS4	NDUFS4	Suss11
Ssus11-SERTAD1.1	0	0.3	0.473	0.319	0	5	Ssus11-SERTAD1	SERTAD1	Suss11
Ssus11-RCAN1.3	0	-0.34	0.098	0.256	0	5	Ssus11-RCAN1	RCAN1	Suss11
Ssus11-TMBIM6.3	0	0.33	0.812	0.723	0	5	Ssus11-TMBIM6	TMBIM6	Suss11
Ssus11-ENSSSCG00000039731.3	0	0.36	0.443	0.288	0	5	Ssus11-ENSSSCG00000039731	ENSSSCG00000039731	Suss11
Ssus11-TINAGL1.4	0	-0.41	0.28	0.45	0	5	Ssus11-TINAGL1	TINAGL1	Suss11
GRCh38-TNNT2.5	0	-1.2	0.072	0.22	0	5	GRCh38-TNNT2	TNNT2	GRCh38
Ssus11-ATP1B1.4	0	-0.34	0.161	0.33	0	5	Ssus11-ATP1B1	ATP1B1	Suss11
Ssus11-TSC22D3.4	0	-0.45	0.197	0.358	0	5	Ssus11-TSC22D3	TSC22D3	Suss11
Ssus11-HSPB3.3	0	-0.26	0.03	0.165	0	5	Ssus11-HSPB3	HSPB3	Suss11
Ssus11-FBXO32.2	0	-0.28	0.12	0.285	0	5	Ssus11-FBXO32	FBXO32	Suss11
Ssus11-HSPA6.3	0	-0.37	0.039	0.176	0	5	Ssus11-HSPA6	HSPA6	Suss11
GRCh38-HSPA6.4	0	-0.91	0	0.116	0	5	GRCh38-HSPA6	HSPA6	GRCh38
Ssus11-ALDOA.3	0	-0.41	0.241	0.405	0	5	Ssus11-ALDOA	ALDOA	Suss11
Ssus11-LAIR1.2	0	0.27	0.371	0.222	0	5	Ssus11-LAIR1	LAIR1	Suss11
Ssus11-SLA-DRB1.2	0	0.38	0.736	0.652	0	5	Ssus11-SLA-DRB1	SLA-DRB1	Suss11
GRCh38-RPLP1.5	0	-1.11	0.07	0.218	0	5	GRCh38-RPLP1	RPLP1	GRCh38
Ssus11-FKBP4.3	0	-0.47	0.29	0.452	0	5	Ssus11-FKBP4	FKBP4	Suss11
Ssus11-COG3.3	0	-0.3	0.096	0.25	0	5	Ssus11-COG3	COG3	Suss11
Ssus11-PLBD2.2	0	0.29	0.447	0.291	0	5	Ssus11-PLBD2	PLBD2	Suss11
Ssus11-SELENOM.5	0	0.28	0.858	0.716	0	5	Ssus11-SELENOM	SELENOM	Suss11
GRCh38-UBC.5	0	-1	0.028	0.158	0	5	GRCh38-UBC	UBC	GRCh38
Ssus11-ENSSSCG00000027124.3	0	0.28	0.533	0.358	0	5	Ssus11-ENSSSCG00000027124	ENSSSCG00000027124	Suss11
GRCh38-MT-CO1.5	0	-1.49	0.06	0.204	0	5	GRCh38-MT-CO1	MT-CO1	GRCh38
Ssus11-ACTR3.3	0	0.31	0.508	0.35	0	5	Ssus11-ACTR3	ACTR3	Suss11
Ssus11-GNG10.3	0	0.33	0.589	0.44	0	5	Ssus11-GNG10	GNG10	Suss11
Ssus11-LAMP2	0	0.32	0.479	0.329	0	5	Ssus11-LAMP2	LAMP2	Suss11
GRCh38-MT-CO2.5	0	-1.43	0.091	0.245	0	5	GRCh38-MT-CO2	MT-CO2	GRCh38
Ssus11-OGN.3	0	-0.49	0.226	0.386	0	5	Ssus11-OGN	OGN	Suss11
Ssus11-DCN.3	0	-0.43	0.927	0.955	0	5	Ssus11-DCN	DCN	Suss11
GRCh38-RPS29.5	0	-0.77	0.027	0.155	0	5	GRCh38-RPS29	RPS29	GRCh38
Ssus11-MRPS36.3	0	-0.29	0.108	0.263	0	5	Ssus11-MRPS36	MRPS36	Suss11
Ssus11-CIB1.1	0	0.28	0.452	0.298	0	5	Ssus11-CIB1	CIB1	Suss11
Ssus11-COL6A1.4	0	0.31	0.999	0.951	0	5	Ssus11-COL6A1	COL6A1	Suss11
GRCh38-DLK1.5	0	-0.79	0.007	0.121	0	5	GRCh38-DLK1	DLK1	GRCh38
Ssus11-ENSSSCG00000006777.3	0	0.29	0.729	0.599	0	5	Ssus11-ENSSSCG00000006777	ENSSSCG00000006777	Suss11
Ssus11-VDAC2.4	0	-0.34	0.184	0.347	0	5	Ssus11-VDAC2	VDAC2	Suss11
Ssus11-COX3.4	0	-0.82	1	1	0	5	Ssus11-COX3	COX3	Suss11
Ssus11-FKBP3.3	0	-0.29	0.181	0.348	0	5	Ssus11-FKBP3	FKBP3	Suss11
Ssus11-AP2S1.4	0	0.32	0.667	0.538	0	5	Ssus11-AP2S1	AP2S1	Suss11
GRCh38-TNNC1.5	0	-1.19	0.108	0.257	0	5	GRCh38-TNNC1	TNNC1	GRCh38
Ssus11-S100A1.5	0	-0.58	0.246	0.403	0	5	Ssus11-S100A1	S100A1	Suss11
GRCh38-MYL4.5	0	-1.14	0.088	0.232	0	5	GRCh38-MYL4	MYL4	GRCh38
GRCh38-ANKRD1.5	0	-0.66	0.017	0.134	0	5	GRCh38-ANKRD1	ANKRD1	GRCh38
Ssus11-FAM162A.5	0	-0.36	0.222	0.382	0	5	Ssus11-FAM162A	FAM162A	Suss11
Ssus11-GYG1.1	0	-0.29	0.157	0.316	0	5	Ssus11-GYG1	GYG1	Suss11
Ssus11-ENSSSCG00000005453.4	0	0.34	0.817	0.746	0	5	Ssus11-ENSSSCG00000005453	ENSSSCG00000005453	Suss11
GRCh38-FBN1.2	0	-0.26	0.08	0.224	0	5	GRCh38-FBN1	FBN1	GRCh38
Ssus11-SEC61A1.2	0	0.29	0.699	0.561	0	5	Ssus11-SEC61A1	SEC61A1	Suss11
Ssus11-IDH3A.3	0	-0.29	0.118	0.269	0	5	Ssus11-IDH3A	IDH3A	Suss11
GRCh38-MYL3.5	0	-1.23	0.099	0.243	0	5	GRCh38-MYL3	MYL3	GRCh38
Ssus11-ISLR.2	0	0.33	0.606	0.455	0	5	Ssus11-ISLR	ISLR	Suss11
Ssus11-EIF4A1.3	0	0.3	0.735	0.605	0	5	Ssus11-EIF4A1	EIF4A1	Suss11
GRCh38-DNAJB1.5	0	-0.83	0	0.105	0	5	GRCh38-DNAJB1	DNAJB1	GRCh38
Ssus11-CAVIN2.3	0	-0.27	0.107	0.259	0	5	Ssus11-CAVIN2	CAVIN2	Suss11
GRCh38-CKM.5	0	-0.45	0.017	0.133	0	5	GRCh38-CKM	CKM	GRCh38
Ssus11-PSMB4	0	0.33	0.6	0.483	0	5	Ssus11-PSMB4	PSMB4	Suss11
Ssus11-CD47	0	0.28	0.447	0.299	0	5	Ssus11-CD47	CD47	Suss11
Ssus11-SSR1.2	0	0.3	0.547	0.397	0	5	Ssus11-SSR1	SSR1	Suss11
Ssus11-ZYX.2	0	0.29	0.753	0.641	0	5	Ssus11-ZYX	ZYX	Suss11
Ssus11-ATP5PB.4	0	-0.42	0.445	0.589	0	5	Ssus11-ATP5PB	ATP5PB	Suss11
GRCh38-H3-3A.3	0	-0.41	0.232	0.393	0	5	GRCh38-H3-3A	H3-3A	GRCh38
GRCh38-GAPDH.5	0	-1.32	0.098	0.241	0	5	GRCh38-GAPDH	GAPDH	GRCh38
GRCh38-RPS27.5	0	-0.74	0.038	0.163	0	5	GRCh38-RPS27	RPS27	GRCh38
GRCh38-TMSB10.5	0	-0.85	0.045	0.174	0	5	GRCh38-TMSB10	TMSB10	GRCh38
Ssus11-COQ8A.3	0	-0.27	0.122	0.274	0	5	Ssus11-COQ8A	COQ8A	Suss11
GRCh38-RPL37.5	0	-0.81	0.029	0.15	0	5	GRCh38-RPL37	RPL37	GRCh38
Ssus11-CLIC5.4	0	-0.29	0.078	0.216	0	5	Ssus11-CLIC5	CLIC5	Suss11
GRCh38-TNNI1.5	0	-1.06	0.091	0.233	0	5	GRCh38-TNNI1	TNNI1	GRCh38
Ssus11-ENSSSCG00000004387.2	0	-0.27	0.122	0.273	0	5	Ssus11-ENSSSCG00000004387	ENSSSCG00000004387	Suss11
Ssus11-ACADL.3	0	-0.25	0.081	0.223	0	5	Ssus11-ACADL	ACADL	Suss11
Ssus11-TMED3.3	0	0.26	0.578	0.411	0	5	Ssus11-TMED3	TMED3	Suss11
GRCh38-RPL35A.5	0	-0.64	0.022	0.138	0	5	GRCh38-RPL35A	RPL35A	GRCh38
Ssus11-NID1.3	0	-0.37	0.293	0.452	0	5	Ssus11-NID1	NID1	Suss11
GRCh38-SERPINH1.5	0	-0.87	0.021	0.136	0	5	GRCh38-SERPINH1	SERPINH1	GRCh38
Ssus11-KLF9.3	0	-0.26	0.083	0.224	0	5	Ssus11-KLF9	KLF9	Suss11
GRCh38-UBB.5	0	-0.66	0.026	0.144	0	5	GRCh38-UBB	UBB	GRCh38
Ssus11-ATP5PO.4	0	-0.45	0.617	0.726	0	5	Ssus11-ATP5PO	ATP5PO	Suss11
Ssus11-C1QB.3	0	0.37	0.903	0.813	0	5	Ssus11-C1QB	C1QB	Suss11
GRCh38-RPL37A.5	0	-1.02	0.049	0.176	0	5	GRCh38-RPL37A	RPL37A	GRCh38
Ssus11-CACYBP.3	0	-0.33	0.224	0.383	0	5	Ssus11-CACYBP	CACYBP	Suss11
Ssus11-C11orf1.4	0	-0.32	0.142	0.292	0	5	Ssus11-C11orf1	C11orf1	Suss11
GRCh38-MT-CO3.5	0	-1.23	0.106	0.25	0	5	GRCh38-MT-CO3	MT-CO3	GRCh38
Ssus11-RRAD.5	0	-0.43	0.189	0.348	0	5	Ssus11-RRAD	RRAD	Suss11
Ssus11-WDR1.2	0	0.3	0.636	0.511	0	5	Ssus11-WDR1	WDR1	Suss11
GRCh38-EEF1A1.5	0	-1.19	0.058	0.187	0	5	GRCh38-EEF1A1	EEF1A1	GRCh38
GRCh38-BAG3.3	0	-0.83	0	0.1	0	5	GRCh38-BAG3	BAG3	GRCh38
GRCh38-HSP90AB1.5	0	-0.63	0.006	0.111	0	5	GRCh38-HSP90AB1	HSP90AB1	GRCh38
Ssus11-ARPC2.3	0	0.33	0.592	0.467	0	5	Ssus11-ARPC2	ARPC2	Suss11
GRCh38-RPL10.5	0	-0.82	0.056	0.182	0	5	GRCh38-RPL10	RPL10	GRCh38
GRCh38-FLNC.5	0	-0.59	0.025	0.139	0	5	GRCh38-FLNC	FLNC	GRCh38
Ssus11-SUCLG1.4	0	-0.3	0.163	0.314	0	5	Ssus11-SUCLG1	SUCLG1	Suss11
Ssus11-UBL5.2	0	-0.28	0.677	0.806	0	5	Ssus11-UBL5	UBL5	Suss11
GRCh38-COL3A1.5	0	-0.65	0.005	0.107	0	5	GRCh38-COL3A1	COL3A1	GRCh38
Ssus11-HERPUD1.4	0	-0.36	0.288	0.437	0	5	Ssus11-HERPUD1	HERPUD1	Suss11
Ssus11-CTSA.3	0	0.31	0.601	0.466	0	5	Ssus11-CTSA	CTSA	Suss11
Ssus11-AHSA1.3	0	-0.29	0.157	0.306	0	5	Ssus11-AHSA1	AHSA1	Suss11
Ssus11-DHRS4.5	0	-0.35	0.15	0.293	0	5	Ssus11-DHRS4	DHRS4	Suss11
Ssus11-NIPSNAP2.1	0	-0.26	0.113	0.255	0	5	Ssus11-NIPSNAP2	NIPSNAP2	Suss11
GRCh38-RPL30.5	0	-0.6	0.023	0.135	0	5	GRCh38-RPL30	RPL30	GRCh38
GRCh38-FABP3.5	0	-0.56	0.013	0.118	0	5	GRCh38-FABP3	FABP3	GRCh38
Ssus11-COL12A1.5	0	-0.66	0.656	0.717	0	5	Ssus11-COL12A1	COL12A1	Suss11
Ssus11-PLD4.3	0	0.25	0.368	0.23	0	5	Ssus11-PLD4	PLD4	Suss11
GRCh38-UQCRQ.5	0	-0.5	0.023	0.134	0	5	GRCh38-UQCRQ	UQCRQ	GRCh38
Ssus11-ACAA2.3	0	-0.28	0.089	0.223	0	5	Ssus11-ACAA2	ACAA2	Suss11
GRCh38-RPS28.5	0	-0.73	0.045	0.166	0	5	GRCh38-RPS28	RPS28	GRCh38
GRCh38-SRP14.5	0	-0.56	0.008	0.111	0	5	GRCh38-SRP14	SRP14	GRCh38
Ssus11-ENSSSCG00000000405.5	0	-0.61	0.85	0.884	0	5	Ssus11-ENSSSCG00000000405	ENSSSCG00000000405	Suss11
Ssus11-ENSSSCG00000010954.3	0	-0.36	0.45	0.593	0	5	Ssus11-ENSSSCG00000010954	ENSSSCG00000010954	Suss11
Ssus11-OS9.1	0	0.27	0.517	0.372	0	5	Ssus11-OS9	OS9	Suss11
Ssus11-ENSSSCG00000003903.4	0	-0.5	0.701	0.782	0	5	Ssus11-ENSSSCG00000003903	ENSSSCG00000003903	Suss11
Ssus11-COX20.2	0	-0.26	0.121	0.264	0	5	Ssus11-COX20	COX20	Suss11
Ssus11-EIF4EBP2.1	0	-0.25	0.187	0.343	0	5	Ssus11-EIF4EBP2	EIF4EBP2	Suss11
Ssus11-NDUFC2.2	0	-0.31	0.475	0.622	0	5	Ssus11-NDUFC2	NDUFC2	Suss11
Ssus11-ENSSSCG00000032166.4	0	-0.4	0.536	0.66	0	5	Ssus11-ENSSSCG00000032166	ENSSSCG00000032166	Suss11
Ssus11-MYL4.4	0	-0.36	0.069	0.201	0	5	Ssus11-MYL4	MYL4	Suss11
Ssus11-GBA.3	0	0.27	0.469	0.325	0	5	Ssus11-GBA	GBA	Suss11
GRCh38-CSRP3.5	0	-0.77	0.023	0.133	0	5	GRCh38-CSRP3	CSRP3	GRCh38
GRCh38-GNAS.5	0	-0.66	0.024	0.134	0	5	GRCh38-GNAS	GNAS	GRCh38
GRCh38-MT-ND4.5	0	-1.15	0.088	0.22	0	5	GRCh38-MT-ND4	MT-ND4	GRCh38
GRCh38-RPL36.5	0	-0.63	0.042	0.159	0	5	GRCh38-RPL36	RPL36	GRCh38
GRCh38-HSPH1.4	0	-0.71	0.004	0.102	0	5	GRCh38-HSPH1	HSPH1	GRCh38
Ssus11-YBX1.3	0	-0.41	0.738	0.83	0	5	Ssus11-YBX1	YBX1	Suss11
Ssus11-GFM1.3	0	-0.25	0.094	0.228	0	5	Ssus11-GFM1	GFM1	Suss11
Ssus11-ENSSSCG00000034019.4	0	-0.5	0.824	0.874	0	5	Ssus11-ENSSSCG00000034019	ENSSSCG00000034019	Suss11
GRCh38-RPS15A.5	0	-0.77	0.035	0.148	0	5	GRCh38-RPS15A	RPS15A	GRCh38
GRCh38-MT-CYB.5	0	-0.88	0.064	0.189	0	5	GRCh38-MT-CYB	MT-CYB	GRCh38
GRCh38-RPS7.5	0	-0.56	0.016	0.119	0	5	GRCh38-RPS7	RPS7	GRCh38
Ssus11-UBE2B.3	0	-0.26	0.175	0.325	0	5	Ssus11-UBE2B	UBE2B	Suss11
Ssus11-ENSSSCG00000016990.3	0	0.28	0.508	0.367	0	5	Ssus11-ENSSSCG00000016990	ENSSSCG00000016990	Suss11
GRCh38-RPL39.5	0	-0.65	0.029	0.14	0	5	GRCh38-RPL39	RPL39	GRCh38
Ssus11-NDRG2.3	0	-0.27	0.163	0.31	0	5	Ssus11-NDRG2	NDRG2	Suss11
GRCh38-RPL27.5	0	-0.52	0.025	0.133	0	5	GRCh38-RPL27	RPL27	GRCh38
GRCh38-RPS2.5	0	-0.83	0.058	0.179	0	5	GRCh38-RPS2	RPS2	GRCh38
GRCh38-PLN.5	0	-0.57	0.017	0.12	0	5	GRCh38-PLN	PLN	GRCh38
Ssus11-DPP7.3	0	0.29	0.623	0.487	0	5	Ssus11-DPP7	DPP7	Suss11
GRCh38-ACTN2.5	0	-0.5	0.013	0.114	0	5	GRCh38-ACTN2	ACTN2	GRCh38
Ssus11-ERP29.1	0	0.25	0.466	0.327	0	5	Ssus11-ERP29	ERP29	Suss11
GRCh38-ATP5ME.5	0	-0.55	0.027	0.136	0	5	GRCh38-ATP5ME	ATP5ME	GRCh38
Ssus11-COX2.5	0	-0.97	1	1	0	5	Ssus11-COX2	COX2	Suss11
Ssus11-SLC25A3.4	0	-0.55	0.813	0.841	0	5	Ssus11-SLC25A3	SLC25A3	Suss11
Ssus11-SOD2.2	0	-0.29	0.199	0.347	0	5	Ssus11-SOD2	SOD2	Suss11
Ssus11-COL8A1.5	0	-0.62	0.592	0.698	0	5	Ssus11-COL8A1	COL8A1	Suss11
Ssus11-ARID5B.4	0	-0.29	0.145	0.288	0	5	Ssus11-ARID5B	ARID5B	Suss11
Ssus11-SLC38A10.3	0	0.27	0.545	0.393	0	5	Ssus11-SLC38A10	SLC38A10	Suss11
GRCh38-MT-ATP6.5	0	-1.06	0.08	0.205	0	5	GRCh38-MT-ATP6	MT-ATP6	GRCh38
Ssus11-AOPEP.3	0	-0.31	0.267	0.416	0	5	Ssus11-AOPEP	AOPEP	Suss11
Ssus11-NNT.3	0	-0.26	0.134	0.274	0	5	Ssus11-NNT	NNT	Suss11
Ssus11-LRPAP1.2	0	0.29	0.725	0.627	0	5	Ssus11-LRPAP1	LRPAP1	Suss11
GRCh38-RPL24.5	0	-0.54	0.023	0.128	0	5	GRCh38-RPL24	RPL24	GRCh38
