p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
Ssus11-ENSSSCG00000003903.7	3.31888199933801e-105	0.561623980484242	0.984	0.85	4.00456302040124e-101	7	Ssus11-ENSSSCG00000003903
Ssus11-ATP6V0B.5	3.84457893497773e-105	-0.95108563896605	0.268	0.632	4.63886894294412e-101	7	Ssus11-ATP6V0B
Ssus11-PLD3.4	3.93353961139817e-105	-0.953190628682647	0.219	0.596	4.74620889511303e-101	7	Ssus11-PLD3
Ssus11-SLC41A1.4	4.37680243655999e-105	0.426583046354026	0.544	0.2	5.28104981995329e-101	7	Ssus11-SLC41A1
Ssus11-NDUFB2.6	5.47980996312949e-105	0.577347706757547	0.966	0.751	6.61193870151205e-101	7	Ssus11-NDUFB2
Ssus11-ACADL.4	4.13289815779504e-104	0.466991139735716	0.597	0.236	4.9867549171955e-100	7	Ssus11-ACADL
Ssus11-EEF1G.1	5.05825601179908e-104	-0.625106340308157	0.939	0.985	6.10329170383677e-100	7	Ssus11-EEF1G
Ssus11-NDUFS1.5	5.64380107690181e-104	0.539361187216284	0.634	0.273	6.80981037938973e-100	7	Ssus11-NDUFS1
Ssus11-SPON2.5	2.25284292946786e-103	-1.08370723416054	0.371	0.709	2.71828027869593e-99	7	Ssus11-SPON2
Ssus11-RPS12.5	3.07193902758096e-103	-0.712260902216197	0.999	0.999	3.70660163067919e-99	7	Ssus11-RPS12
Ssus11-TECRL.4	8.44152808113066e-103	0.420679839053468	0.501	0.176	1.01855477826923e-98	7	Ssus11-TECRL
Ssus11-PYGM.4	1.18024619933661e-102	0.521724714813021	0.739	0.344	1.42408506411955e-98	7	Ssus11-PYGM
Ssus11-NDUFB4.5	1.35498345865076e-102	0.574124568247885	0.953	0.772	1.63492304120801e-98	7	Ssus11-NDUFB4
Ssus11-CLIC5.6	8.61496004727629e-102	0.460866573712887	0.642	0.261	1.03948107930436e-97	7	Ssus11-CLIC5
Ssus11-YBX1.4	2.20360364928585e-101	0.605243276447301	0.946	0.796	2.6588681632283e-97	7	Ssus11-YBX1
Ssus11-ENSSSCG00000004598.2	2.9602012249527e-101	0.397502993775926	0.413	0.13	3.57177879802793e-97	7	Ssus11-ENSSSCG00000004598
Ssus11-MFAP4.5	9.10057588503237e-101	-1.06708727109332	0.302	0.645	1.09807548628801e-96	7	Ssus11-MFAP4
Ssus11-MLIP.4	3.81659482897929e-100	0.400154130203845	0.507	0.181	4.60510332064641e-96	7	Ssus11-MLIP
Ssus11-ENSSSCG00000039894.6	1.07386754136533e-99	-0.975646385136765	0.334	0.662	1.2957285754114e-95	7	Ssus11-ENSSSCG00000039894
Ssus11-TCAP.7	1.37638789041981e-99	0.539722590736927	0.999	0.738	1.66074962858054e-95	7	Ssus11-TCAP
Ssus11-SH3BGR.6	9.41553886162327e-99	0.519953240178829	0.734	0.335	1.13607891904346e-94	7	Ssus11-SH3BGR
Ssus11-NT5C1A	2.89001572032943e-98	0.293723724617405	0.283	0.068	3.48709296814948e-94	7	Ssus11-NT5C1A
Ssus11-NDUFA5.6	3.25434570661427e-98	0.515918979515008	0.742	0.359	3.92669352960078e-94	7	Ssus11-NDUFA5
Ssus11-RPL38.2	8.33332845128596e-98	0.453245999564676	0.993	0.986	1.00549941093216e-93	7	Ssus11-RPL38
Ssus11-RPS15.4	1.30828693163456e-97	-0.547973375869488	1	1	1.57857901171026e-93	7	Ssus11-RPS15
Ssus11-FAM162A.7	1.67811116802428e-97	0.54162327944012	0.82	0.434	2.02480893533809e-93	7	Ssus11-FAM162A
Ssus11-EMILIN1.5	4.95023102688874e-97	-0.972478844016246	0.151	0.526	5.97294875704395e-93	7	Ssus11-EMILIN1
Ssus11-CHPF.6	3.06368356781761e-96	-0.926823273094552	0.171	0.551	3.69664059292872e-92	7	Ssus11-CHPF
Ssus11-TGFBI.4	4.14431832935731e-96	-0.885796333572873	0.319	0.66	5.00053449620253e-92	7	Ssus11-TGFBI
Ssus11-ARHGDIA.5	4.54021383047273e-96	-0.878484929811846	0.205	0.564	5.47822200784839e-92	7	Ssus11-ARHGDIA
Ssus11-ZNF106.5	1.10877152337768e-95	0.435119435700566	0.577	0.228	1.33784372010751e-91	7	Ssus11-ZNF106
Ssus11-B2M.5	1.7052764178144e-95	-0.801173221784071	0.996	0.998	2.05758652573486e-91	7	Ssus11-B2M
Ssus11-KLHL31.5	3.12361791544697e-95	0.411602875117357	0.484	0.175	3.76895737677832e-91	7	Ssus11-KLHL31
Ssus11-FBXO40.5	3.21342632412812e-95	0.432529561809715	0.55	0.213	3.87732020269299e-91	7	Ssus11-FBXO40
Ssus11-NDUFAB1.6	5.45810989992251e-95	0.535463677309172	0.795	0.412	6.5857554052465e-91	7	Ssus11-NDUFAB1
Ssus11-MMP23B.6	9.47560820121427e-95	-0.864139801366021	0.206	0.574	1.14332688555851e-90	7	Ssus11-MMP23B
Ssus11-COL4A2.4	1.76130858666974e-94	-0.855284554981938	0.657	0.867	2.1251949406757e-90	7	Ssus11-COL4A2
Ssus11-COL18A1.2	2.2916439990051e-94	-0.954483056577599	0.44	0.746	2.76509764919955e-90	7	Ssus11-COL18A1
Ssus11-RBPMS.3	2.70330311656121e-94	0.449899977968461	0.645	0.286	3.26180554044276e-90	7	Ssus11-RBPMS
Ssus11-SLMAP.5	3.1065369146474e-94	0.491706236399346	0.642	0.286	3.74834744121355e-90	7	Ssus11-SLMAP
Ssus11-RCAN2.4	6.69283786214709e-94	0.41981003292271	0.529	0.203	8.07557816446668e-90	7	Ssus11-RCAN2
Ssus11-SAT1.6	1.48011009280096e-93	-1.04840343717663	0.218	0.564	1.78590083797363e-89	7	Ssus11-SAT1
Ssus11-ENSSSCG00000036669.6	1.76971870159359e-93	0.419933806750396	0.516	0.193	2.13534258534282e-89	7	Ssus11-ENSSSCG00000036669
Ssus11-ENSSSCG00000044700.4	3.44753169907011e-93	-0.790664248238325	0.701	0.893	4.159791748098e-89	7	Ssus11-ENSSSCG00000044700
Ssus11-ACTA2.6	6.42369089220586e-93	-1.19374593480428	0.329	0.656	7.75082543053559e-89	7	Ssus11-ACTA2
Ssus11-CALD1.6	1.04290991035332e-92	-0.878468060769039	0.309	0.641	1.25837509783231e-88	7	Ssus11-CALD1
Ssus11-ENSSSCG00000017509.3	1.87968928624331e-92	-0.612260712187702	0.986	0.996	2.26803309278118e-88	7	Ssus11-ENSSSCG00000017509
Ssus11-DDIT4L	2.54501147701318e-92	0.302517872380922	0.309	0.083	3.0708108481641e-88	7	Ssus11-DDIT4L
Ssus11-ACSL1.4	2.89445396021852e-92	0.432641536331988	0.538	0.213	3.49244814839967e-88	7	Ssus11-ACSL1
Ssus11-IFI30.5	9.10795172402186e-92	-1.10237800866354	0.133	0.493	1.09896545502048e-87	7	Ssus11-IFI30
Ssus11-PHYH.6	1.30914309906858e-91	0.522096550388842	0.717	0.356	1.57961206333615e-87	7	Ssus11-PHYH
Ssus11-SLC25A6.4	1.72953957279148e-91	-0.735987307729256	0.852	0.944	2.08686244853021e-87	7	Ssus11-SLC25A6
Ssus11-TNC.6	4.03564881643121e-91	-0.918493290989922	0.051	0.424	4.8694138619059e-87	7	Ssus11-TNC
Ssus11-THBS1.5	5.28554264386697e-91	-1.02264919837413	0.154	0.509	6.37753575408988e-87	7	Ssus11-THBS1
Ssus11-APOBEC2.5	5.84002389423732e-91	0.422911335669463	0.602	0.248	7.04657283078675e-87	7	Ssus11-APOBEC2
Ssus11-TXNDC5.5	1.7868978084078e-90	-0.863433708588142	0.192	0.549	2.15607089562485e-86	7	Ssus11-TXNDC5
Ssus11-DSP.3	1.8904164465765e-90	0.366683283681661	0.419	0.142	2.28097648443921e-86	7	Ssus11-DSP
Ssus11-SMPX.6	2.01072933024897e-90	0.454106133066452	0.688	0.303	2.42614600987841e-86	7	Ssus11-SMPX
Ssus11-SLA-DQB1.4	2.50102632632761e-90	-0.901454838186793	0.397	0.694	3.01773836534689e-86	7	Ssus11-SLA-DQB1
Ssus11-PRDX1.6	2.66590808197098e-90	-0.977415434932324	0.287	0.615	3.21668469170619e-86	7	Ssus11-PRDX1
Ssus11-PDLIM7.4	5.29673838930182e-90	-0.789447268785444	0.427	0.714	6.39104454053158e-86	7	Ssus11-PDLIM7
Ssus11-FSTL1.6	2.54460828930809e-89	-0.877389266959843	0.339	0.652	3.07032436187914e-85	7	Ssus11-FSTL1
Ssus11-FKBP10.5	6.33033550938941e-89	-0.884913396304992	0.097	0.461	7.63818282562926e-85	7	Ssus11-FKBP10
Ssus11-OLFML3.7	1.56860705843436e-88	-0.938631687840964	0.124	0.484	1.8926812767069e-84	7	Ssus11-OLFML3
Ssus11-NNT.5	2.20210118818841e-88	0.468156098008947	0.636	0.29	2.65705529366814e-84	7	Ssus11-NNT
Ssus11-NREP.5	2.48010251487952e-88	-0.910750570547776	0.312	0.626	2.99249169445363e-84	7	Ssus11-NREP
Ssus11-ENSSSCG00000013260.6	3.37410938271245e-88	-0.969733374707927	0.187	0.531	4.07120038118084e-84	7	Ssus11-ENSSSCG00000013260
Ssus11-RPLP1.4	6.04892207835709e-88	-0.510183391917981	1	1	7.29862937974567e-84	7	Ssus11-RPLP1
Ssus11-PDK4	7.46588782356474e-88	0.302073438380314	0.295	0.079	9.00834024791322e-84	7	Ssus11-PDK4
Ssus11-ITM2C.4	9.76307745021162e-88	-0.842597809591915	0.255	0.583	1.17801292514253e-83	7	Ssus11-ITM2C
Ssus11-OXCT1.3	1.4531414292319e-87	0.386931966558177	0.486	0.185	1.75336044851121e-83	7	Ssus11-OXCT1
Ssus11-ENSSSCG00000000261.4	2.32393687567072e-87	-0.852242680321529	0.326	0.656	2.80406223418429e-83	7	Ssus11-ENSSSCG00000000261
Ssus11-CAST.1	1.80986604163159e-86	0.504131228819599	0.698	0.356	2.18378436583268e-82	7	Ssus11-CAST
Ssus11-NDUFA8.6	1.05483001467328e-85	0.539733003702125	0.868	0.559	1.27275789570478e-81	7	Ssus11-NDUFA8
Ssus11-ACADM.6	1.22620331894617e-85	0.466576058929495	0.654	0.309	1.47953692464044e-81	7	Ssus11-ACADM
Ssus11-ENSSSCG00000006213	2.41423728808291e-85	0.294571772622123	0.309	0.087	2.91301871180084e-81	7	Ssus11-ENSSSCG00000006213
Ssus11-HSDL2.1	3.2334778488886e-85	0.378025774070634	0.493	0.191	3.90151437246898e-81	7	Ssus11-HSDL2
Ssus11-SRL.6	3.42225968889317e-85	0.413367981186831	0.738	0.331	4.1292985406185e-81	7	Ssus11-SRL
Ssus11-PKIA.4	4.41543891363787e-85	0.436922480206928	0.624	0.282	5.32766859319546e-81	7	Ssus11-PKIA
Ssus11-NRAP.6	5.83922599227471e-85	0.423614159118692	0.76	0.341	7.04561008227866e-81	7	Ssus11-NRAP
Ssus11-ENSSSCG00000035904.5	6.60440259436353e-85	-0.608650968328884	0.993	0.998	7.96887217035903e-81	7	Ssus11-ENSSSCG00000035904
Ssus11-ENSSSCG00000039926.6	6.77302103540608e-85	-0.901113788495394	0.081	0.432	8.17232718132098e-81	7	Ssus11-ENSSSCG00000039926
Ssus11-NIPSNAP2.4	2.57989728108142e-84	0.437898068087413	0.591	0.264	3.11290405935284e-80	7	Ssus11-NIPSNAP2
Ssus11-ACADSB.1	1.1256555254605e-83	0.28529914535357	0.317	0.092	1.35821595702064e-79	7	Ssus11-ACADSB
Ssus11-TRIM63.5	3.46923313519508e-83	0.39716673926079	0.569	0.237	4.18597670092638e-79	7	Ssus11-TRIM63
Ssus11-ATP5MC2.2	4.75939338693646e-83	0.492671038834894	0.944	0.811	5.74268406067753e-79	7	Ssus11-ATP5MC2
Ssus11-ACAT1.1	1.52363666649188e-82	0.395112239931884	0.559	0.238	1.83842000178911e-78	7	Ssus11-ACAT1
Ssus11-NDUFV2.5	2.07068808412356e-82	0.504505946824929	0.794	0.453	2.49849224230348e-78	7	Ssus11-NDUFV2
Ssus11-PTPN18.5	2.78269325762976e-82	-0.809530075783777	0.252	0.575	3.35759768465607e-78	7	Ssus11-PTPN18
Ssus11-MYOT.5	3.52451481276779e-82	0.389367164557896	0.523	0.211	4.25267957308562e-78	7	Ssus11-MYOT
Ssus11-EGFL7.3	7.00366544011764e-82	-0.85021029749411	0.262	0.585	8.45062272004595e-78	7	Ssus11-EGFL7
Ssus11-NDUFB3.5	7.06277452132346e-82	0.486181077791587	0.727	0.382	8.52194373742888e-78	7	Ssus11-NDUFB3
Ssus11-ENSSSCG00000032003.3	1.13701757819512e-81	-0.723679285324353	0.401	0.684	1.37192540985023e-77	7	Ssus11-ENSSSCG00000032003
Ssus11-SLA-DRA.4	8.93932122637717e-80	-0.815155666179621	0.471	0.741	1.07861849917467e-75	7	Ssus11-SLA-DRA
Ssus11-CTHRC1.4	1.07771444735029e-79	-0.837841013860416	0.08	0.418	1.30037025217286e-75	7	Ssus11-CTHRC1
Ssus11-RPS29.6	1.55964196774068e-79	0.382090463684238	1	0.997	1.88186399827591e-75	7	Ssus11-RPS29
Ssus11-TALDO1.5	1.81529788893408e-79	-0.798025875895209	0.274	0.584	2.19033843278787e-75	7	Ssus11-TALDO1
Ssus11-CCN2.2	5.73571689342265e-79	-0.836654676978883	0.296	0.614	6.92071600360377e-75	7	Ssus11-CCN2
Ssus11-RETREG1.3	7.00504916850849e-79	0.372917588500148	0.443	0.168	8.45229232672234e-75	7	Ssus11-RETREG1
Ssus11-S100A10.5	9.20119600101108e-79	-0.915338005812321	0.396	0.67	1.110216309482e-74	7	Ssus11-S100A10
Ssus11-NDUFB6.5	1.31959405549199e-78	0.460355339708873	0.708	0.361	1.59222218735663e-74	7	Ssus11-NDUFB6
Ssus11-GJA1.5	1.40907421672823e-78	0.490600531970951	0.965	0.78	1.70018894990429e-74	7	Ssus11-GJA1
Ssus11-ENSSSCG00000004024.5	1.54741124777629e-78	-0.937546473139379	0.106	0.434	1.86710641156687e-74	7	Ssus11-ENSSSCG00000004024
Ssus11-PTDSS1.7	2.015706382853e-78	0.45687031867993	0.687	0.336	2.43215132155043e-74	7	Ssus11-PTDSS1
Ssus11-S100A4.3	3.84941860331449e-78	-1.43542735037352	0.067	0.403	4.64470848675926e-74	7	Ssus11-S100A4
Ssus11-VDAC3.5	3.87104549065692e-78	0.445407676394583	0.666	0.326	4.67080348902664e-74	7	Ssus11-VDAC3
Ssus11-ENSSSCG00000001927.3	4.42676077255032e-78	-0.76246658612687	0.184	0.508	5.34132954815921e-74	7	Ssus11-ENSSSCG00000001927
Ssus11-ENSSSCG00000009303.5	6.72074420009976e-78	-0.567748893210209	0.993	0.994	8.10924995184037e-74	7	Ssus11-ENSSSCG00000009303
Ssus11-ASB15	1.13735966623721e-77	0.252225436948762	0.238	0.059	1.37233817328182e-73	7	Ssus11-ASB15
Ssus11-PTN.7	3.79091657692445e-77	-0.888029315132217	0.107	0.439	4.57411994171704e-73	7	Ssus11-PTN
Ssus11-COL12A1.3	6.53353323252316e-77	-0.829877353853438	0.106	0.438	7.88336119836245e-73	7	Ssus11-COL12A1
Ssus11-USP13.3	8.24606841890444e-77	0.343732720011954	0.409	0.149	9.9497061542501e-73	7	Ssus11-USP13
Ssus11-MRPS36.4	1.04161424818703e-76	0.402255261007654	0.559	0.247	1.25681175186248e-72	7	Ssus11-MRPS36
Ssus11-GOT2.6	6.80631105971926e-76	0.471464035322643	0.768	0.429	8.21249492465726e-72	7	Ssus11-GOT2
Ssus11-SYNPO2L.6	1.8321362498818e-75	0.398597640573915	0.638	0.29	2.21065559910738e-71	7	Ssus11-SYNPO2L
Ssus11-DHRS11.6	2.93327145040078e-75	0.378597448528146	0.587	0.265	3.53928533205358e-71	7	Ssus11-DHRS11
Ssus11-ENSSSCG00000014540.6	5.08207524760535e-75	-0.616366511388476	1	1	6.13203199376062e-71	7	Ssus11-ENSSSCG00000014540
Ssus11-SUCLA2.1	9.33598208371622e-75	0.344717508845197	0.453	0.178	1.1264795982212e-70	7	Ssus11-SUCLA2
Ssus11-TUBA8.4	3.09777422227159e-74	0.387262751225271	0.543	0.238	3.7377743765929e-70	7	Ssus11-TUBA8
Ssus11-ENSSSCG00000022295.2	7.35246637820393e-74	-0.657574131687976	0.359	0.649	8.87148593194087e-70	7	Ssus11-ENSSSCG00000022295
Ssus11-ENSSSCG00000013889.5	8.36100568845681e-74	-0.558750596003807	0.988	0.995	1.0088389463692e-69	7	Ssus11-ENSSSCG00000013889
Ssus11-PPM1K	2.35795469097031e-73	0.3121180827494	0.333	0.11	2.84510813012477e-69	7	Ssus11-PPM1K
Ssus11-RNH1.4	6.67591078266482e-73	-0.727696136976296	0.287	0.581	8.05515395036338e-69	7	Ssus11-RNH1
Ssus11-ENSSSCG00000037142.5	1.7691451010875e-72	-0.896420676942334	0.351	0.634	2.13465047897218e-68	7	Ssus11-ENSSSCG00000037142
Ssus11-SMDT1.3	2.20496271984042e-72	0.472018909385635	0.841	0.546	2.66050801775945e-68	7	Ssus11-SMDT1
Ssus11-CXCL14.6	3.1875445765211e-72	-0.848461151753069	0.027	0.343	3.84609128603035e-68	7	Ssus11-CXCL14
Ssus11-RPS7.5	3.46917084205581e-72	-0.556485349930094	0.997	0.999	4.18590153802454e-68	7	Ssus11-RPS7
Ssus11-P3H3.5	6.53958008447129e-72	-0.736097377326113	0.067	0.385	7.89065732992306e-68	7	Ssus11-P3H3
Ssus11-NDUFB5.6	9.37539416474401e-72	0.456763055629388	0.869	0.544	1.13123505991801e-67	7	Ssus11-NDUFB5
Ssus11-EEF1D.4	1.16085437366587e-71	-0.61457986841206	0.659	0.857	1.40068688726524e-67	7	Ssus11-EEF1D
Ssus11-CYC1.5	1.17478181125254e-71	0.451312760120631	0.95	0.776	1.41749173345731e-67	7	Ssus11-CYC1
Ssus11-IDH3A.4	1.44161481000801e-71	0.406591005905772	0.621	0.299	1.73945242975566e-67	7	Ssus11-IDH3A
Ssus11-ENSSSCG00000024103.5	1.55103504693924e-71	0.349787852486194	0.478	0.197	1.87147888763689e-67	7	Ssus11-ENSSSCG00000024103
Ssus11-CD151.3	2.45330629250345e-71	-0.692448449696371	0.42	0.684	2.96015937253466e-67	7	Ssus11-CD151
Ssus11-ENSSSCG00000013318.4	5.52107966426408e-71	-0.788749865825651	0.154	0.461	6.66173472290104e-67	7	Ssus11-ENSSSCG00000013318
Ssus11-CTSS.6	5.69529013268929e-71	-1.02051928428963	0.136	0.439	6.87193707410289e-67	7	Ssus11-CTSS
Ssus11-ASPN.6	2.43286489004851e-70	-0.832031753066592	0.349	0.614	2.93549477633253e-66	7	Ssus11-ASPN
Ssus11-C1QTNF6.4	3.28797182045093e-70	-0.760055823370601	0.144	0.453	3.96726679855609e-66	7	Ssus11-C1QTNF6
Ssus11-NDUFB9.6	5.67449007062372e-70	0.438097573196032	0.957	0.823	6.84683971921458e-66	7	Ssus11-NDUFB9
Ssus11-ETFDH.5	8.08398357356601e-70	0.383053284523137	0.542	0.247	9.75413457986475e-66	7	Ssus11-ETFDH
Ssus11-POLDIP2.4	8.94255498605955e-70	0.440296573334521	0.715	0.384	1.07900868461795e-65	7	Ssus11-POLDIP2
Ssus11-ENSSSCG00000034448.5	1.07817080420161e-69	-0.504680859931675	0.999	0.999	1.30092089234966e-65	7	Ssus11-ENSSSCG00000034448
Ssus11-TOMM7.4	1.10731445522967e-69	0.433419374379976	0.753	0.419	1.33608562168012e-65	7	Ssus11-TOMM7
Ssus11-CITED1.4	1.13011553015784e-69	0.304763656245344	0.385	0.141	1.36359739868845e-65	7	Ssus11-CITED1
Ssus11-NDUFB7.2	1.89570328627546e-69	0.463831146172142	0.892	0.656	2.28735558521997e-65	7	Ssus11-NDUFB7
Ssus11-PDHB.4	4.19599197509521e-69	0.429749280995951	0.586	0.29	5.06288391714988e-65	7	Ssus11-PDHB
Ssus11-MCRIP2.6	2.65369227601851e-68	0.403417875732537	0.627	0.306	3.20194510024394e-64	7	Ssus11-MCRIP2
Ssus11-CPT1B.5	3.74258582599409e-68	0.454312095444105	0.799	0.468	4.51580405764447e-64	7	Ssus11-CPT1B
Ssus11-PRKACB	3.74844526175435e-68	0.373585927550408	0.52	0.236	4.5228740528328e-64	7	Ssus11-PRKACB
Ssus11-CCNG1.4	6.08413527859263e-68	0.447766172958484	0.743	0.423	7.34111762714987e-64	7	Ssus11-CCNG1
Ssus11-CAPG.5	1.21673866933192e-67	-0.788317884792214	0.057	0.362	1.4681168784159e-63	7	Ssus11-CAPG
Ssus11-ENSSSCG00000001341.3	1.32035732797112e-67	-0.674493144534556	0.623	0.834	1.59314315192995e-63	7	Ssus11-ENSSSCG00000001341
Ssus11-DLD.4	1.66701217587178e-67	0.385125229762852	0.598	0.289	2.01141689140689e-63	7	Ssus11-DLD
Ssus11-ETFA.4	3.45054714833763e-67	0.393737285444886	0.563	0.272	4.16343018918419e-63	7	Ssus11-ETFA
Ssus11-SLC25A12.2	3.5041001726451e-67	0.327277898301443	0.444	0.181	4.22804726831358e-63	7	Ssus11-SLC25A12
Ssus11-UQCRC1.6	5.31894295511883e-67	0.411384216025467	0.953	0.784	6.41783656964638e-63	7	Ssus11-UQCRC1
Ssus11-HADHB.6	6.86596699207418e-67	0.434683288695172	0.82	0.471	8.2844757726367e-63	7	Ssus11-HADHB
Ssus11-MRC2.4	1.23057752365009e-66	-0.747205968693387	0.131	0.429	1.4848148400362e-62	7	Ssus11-MRC2
Ssus11-SDHB.5	1.48096575016168e-66	0.431455257635654	0.691	0.376	1.78693327414509e-62	7	Ssus11-SDHB
Ssus11-MYPN.3	1.48582162327347e-66	0.291333232929837	0.379	0.14	1.79279237064177e-62	7	Ssus11-MYPN
Ssus11-COQ10A	5.89762741241094e-66	0.26264181726296	0.281	0.088	7.11607723581504e-62	7	Ssus11-COQ10A
Ssus11-NDUFA13.7	1.19834202146861e-65	0.412402219947143	0.881	0.599	1.44591948310403e-61	7	Ssus11-NDUFA13
Ssus11-ANXA1.5	1.6014862824765e-65	-0.832816440370829	0.215	0.495	1.93235334843614e-61	7	Ssus11-ANXA1
Ssus11-APOD	1.84180276122065e-65	0.298855265534495	0.289	0.093	2.22231921168884e-61	7	Ssus11-APOD
Ssus11-ENSSSCG00000006777.3	2.19499335478017e-65	-0.641019023752139	0.311	0.586	2.64847898187776e-61	7	Ssus11-ENSSSCG00000006777
Ssus11-PKDCC.5	2.57835298591008e-65	-0.76985972144435	0.176	0.462	3.1110407127991e-61	7	Ssus11-PKDCC
Ssus11-CRYAB.6	3.13618100674316e-65	0.301482629304812	0.997	0.801	3.7841160027363e-61	7	Ssus11-CRYAB
Ssus11-GHITM.6	4.44188369665178e-65	0.426545551792342	0.791	0.473	5.35957686838004e-61	7	Ssus11-GHITM
Ssus11-COL8A1.3	1.04920980257785e-64	-0.81973206015383	0.17	0.46	1.26597654779043e-60	7	Ssus11-COL8A1
Ssus11-COL16A1.5	1.13710565580126e-64	-0.7785522986841	0.117	0.414	1.3720316842898e-60	7	Ssus11-COL16A1
Ssus11-PKP2	1.22559259264208e-64	0.260499457796123	0.274	0.086	1.47880002228193e-60	7	Ssus11-PKP2
Ssus11-SERPING1.5	1.3912013943203e-64	-0.870302690688327	0.574	0.766	1.67862360238687e-60	7	Ssus11-SERPING1
Ssus11-ENSSSCG00000021977.4	1.96066004536439e-64	0.318751471728977	0.471	0.2	2.36573241073667e-60	7	Ssus11-ENSSSCG00000021977
Ssus11-ENSSSCG00000022176.4	2.02298376938751e-64	-0.683435391583252	0.294	0.565	2.44093221614297e-60	7	Ssus11-ENSSSCG00000022176
Ssus11-ENSSSCG00000024144.5	2.73352090778904e-64	0.430237318084773	0.926	0.74	3.29826632733825e-60	7	Ssus11-ENSSSCG00000024144
Ssus11-BZW2.4	4.39663777521136e-64	0.385997838879381	0.587	0.292	5.30498313957003e-60	7	Ssus11-BZW2
Ssus11-ALDH3A1.5	4.93813573565021e-64	0.309124250756201	0.423	0.169	5.95835457863554e-60	7	Ssus11-ALDH3A1
Ssus11-ENSSSCG00000037775.7	5.4077618749698e-64	-0.950202173366738	0.128	0.427	6.52500547833856e-60	7	Ssus11-ENSSSCG00000037775
Ssus11-UBC.4	7.8580985061542e-64	-0.558099277140928	0.849	0.956	9.48158165752566e-60	7	Ssus11-UBC
Ssus11-LRRC2.3	9.14269366266645e-64	0.295315415705836	0.383	0.146	1.10315741733733e-59	7	Ssus11-LRRC2
Ssus11-DHRS4.7	1.02849078097186e-63	0.362509375083787	0.777	0.416	1.24097697632064e-59	7	Ssus11-DHRS4
Ssus11-LCP1.5	1.16694756176886e-63	-0.759489849607767	0.038	0.327	1.4080389280303e-59	7	Ssus11-LCP1
Ssus11-P3H1.5	1.52975174249198e-63	-0.700373709809291	0.148	0.437	1.84579845249083e-59	7	Ssus11-P3H1
Ssus11-PERP.1	1.65797490918568e-63	0.299974544356132	0.355	0.132	2.00051252542344e-59	7	Ssus11-PERP
Ssus11-ASB2.5	2.09918496188883e-63	0.33817833104087	0.591	0.273	2.53287657501506e-59	7	Ssus11-ASB2
Ssus11-SERHL2.1	2.17894701772945e-63	0.279407043958871	0.349	0.127	2.62911747159235e-59	7	Ssus11-SERHL2
Ssus11-GPNMB.5	2.74729895016504e-63	-0.938605746058116	0.097	0.386	3.31489091326913e-59	7	Ssus11-GPNMB
Ssus11-RACK1.5	4.27597846511442e-63	-0.504689192493729	0.945	0.98	5.15939561600706e-59	7	Ssus11-RACK1
Ssus11-CA14.3	8.31428669301048e-63	0.285033590482864	0.363	0.136	1.00320183237865e-58	7	Ssus11-CA14
Ssus11-CAP2.1	1.0460758396778e-62	0.274583092776702	0.339	0.123	1.26219510815524e-58	7	Ssus11-CAP2
Ssus11-DAPL1.1	1.41262297023917e-62	0.276100348655004	0.309	0.107	1.70447087589058e-58	7	Ssus11-DAPL1
Ssus11-RPS19.6	1.75536524614665e-62	-0.531387644297304	0.999	0.998	2.11802370600054e-58	7	Ssus11-RPS19
Ssus11-ENSSSCG00000015632.1	1.8404550769085e-62	0.284543363157994	0.347	0.128	2.2206930957978e-58	7	Ssus11-ENSSSCG00000015632
Ssus11-FHOD3.4	1.90231544619536e-62	0.324864788007424	0.467	0.202	2.29533381737932e-58	7	Ssus11-FHOD3
Ssus11-SOD2.7	2.14133385404629e-62	0.387097031601022	0.688	0.367	2.58373342829225e-58	7	Ssus11-SOD2
Ssus11-NDUFB11.5	4.11143456007163e-62	0.451634123410616	0.779	0.483	4.96085694018243e-58	7	Ssus11-NDUFB11
Ssus11-MRPL33.3	4.11852318648378e-62	0.346827095138073	0.581	0.279	4.96941007681133e-58	7	Ssus11-MRPL33
Ssus11-SLC4A3.2	6.66902519658467e-62	0.301973865191699	0.428	0.177	8.04684580219906e-58	7	Ssus11-SLC4A3
Ssus11-TMED3.4	7.10212032332923e-62	-0.615910984292025	0.086	0.377	8.56941838212905e-58	7	Ssus11-TMED3
Ssus11-SEC61A1.4	7.58788429762681e-62	-0.658297303029803	0.206	0.489	9.15554119351651e-58	7	Ssus11-SEC61A1
Ssus11-COX6A1.5	1.15677229040847e-61	-0.693471923969458	0.457	0.676	1.39576144560686e-57	7	Ssus11-COX6A1
Ssus11-LTBP3.6	1.9555910496525e-61	-0.766770967919966	0.195	0.473	2.3596161605107e-57	7	Ssus11-LTBP3
Ssus11-ANKRD1.6	3.00874730603335e-61	0.400417588450175	0.987	0.728	3.63035449945984e-57	7	Ssus11-ANKRD1
Ssus11-GDI2.3	3.15179752373142e-61	-0.621076957275533	0.315	0.58	3.80295889213434e-57	7	Ssus11-GDI2
Ssus11-ENSSSCG00000037251.4	3.25560407446178e-61	0.344153635561361	0.559	0.266	3.92821187624558e-57	7	Ssus11-ENSSSCG00000037251
Ssus11-NCEH1.4	7.47349689478522e-61	0.385294606783753	0.59	0.3	9.01752135324785e-57	7	Ssus11-NCEH1
